index,text
"5、改善微循環:增加子宮毛細血管流量,促進子宮修復。",1
"口服,一次2粒,一日2次。",1
"6.按照用法用量服用,小儿火旺及哺乳期妇女慎用。",1
"用于月经不调、崩漏下血,产后或流产后出血及子宫功能性出血、慢性盆腔炎",1
3g9袋盒,1
"2.气血两虚引起的月经量少.色淡质稀,伴有头晕心悸,疲乏无力等不宜选用本药。",1
用于宫颈炎、白色念珠菌性阴道炎[unused1]本品为黑色栓剂。,1
4克times;,1
"每次4片,每日3次。",1
"用于血热妄行所致的月经过多、崩漏、吐血、衄血、咯血、尿血、便血,血色鲜红[unused1]如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师。",1
每粒装0.375g,1
"本药内所含甘草,反海藻、大戟、甘遂、芫花,忌与含上述药味的药物同用。",1
亦可用于改善类风湿关节炎肾阳不足、风寒痹阻证引起的关节疼痛、肿胀症状,1
"口服,一次3粒,一日3次,7天为一疗程;",1
铝塑。,1
郑州环科药业有限公司,1
"两面针妇女祛风除湿,消瘀,壮筋骨功能,治妇女白带,跌打损伤;",1
"少数患者发生头晕,皮肤搔痒,食欲不振,口渴,恶心,纳差,胃脘部不适。",1
用于癌症[unused1]通化茂祥制药有限公司,1
医师和药师可能对服用金锁固精丸应注意事项具有更多的信息。,1
"口服,一次2片,一日3次。",1
清热利湿、杀虫止痒。,1
4.小儿、年老患者应在医师指导下使用。,1
用于外阴炎、外阴溃疡、阴道炎,1
每粒装0.3克,1
"一次1-2粒,一日1-2次。",1
用于肾虚[unused1]口服。,1
"傣医:补塔铃塔喃,通塞勒塞拢,兵勒拢软多约。",1
服药后胃脘不适者可饭后服用;,1
"用于胸胁胀痛、月经不调,乳房胀痛或伴见黄褐斑",1
"用于白细胞减少薄膜衣糖衣片或薄膜衣,除去包衣显浅褐色至浅棕褐色;",1
"一次6g,一日3次,8周为一疗程;",1
"3.平素月经正常,突然出现月经过少,或经期错后,或阴道不规则出血者应去医院就诊。",1
"本品对Ez复制的家兔乳腺增生病模型有明显的治疗作用,经急性毒性试验及长毒试验观赏,并未发现任何中毒现象。",1
"温经活血,散寒止痛。",1
"非处方药物(乙类),中药保护品种二级",1
"用于血虚肝郁所致月经不调、痛经、月经前后诸证,症见行经后错,经水量少、有血块,行经小腹疼痛,血块排出痛减,经前双乳胀痛、烦躁,食欲不振[unused1]非处方药物(甲类),国家医保目录(甲类),国家基本药物目录",1
"复合膜袋装,每袋6g。",1
"用于湿热下注所致的带下病,症见带下量多、色黄、质稠,腥臭、阴部瘙痒;",1
"用于湿热瘀阻所致妇女带下,色黄质粘稠或如豆渣状,气臭,少腹、腰骶疼痛,舌暗苔黄腻等症,及慢性盆腔炎",1
江西众心堂制药有限公司,1
"用于肾虚所致的体质虚弱,腰背酸痛,头晕,惊悸健忘,虚汗,畏寒失眠,面色苍白,气虚食减[unused1]如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师。",1
"用于月经不调,行经腹痛,贫血虚弱,产后体虚,萎黄肌瘦,产后血虚",1
铝塑复合膜袋装。,1
"用于肾脾双虚,气滞血瘀,前列腺增生,慢性前列腺炎;",1
广西神通药业有限公司,1
"复合膜,9克袋X10袋盒",1
5.痛经伴有其他妇科疾病生冷,1
"用于产后恶露不行,少腹疼痛,也可用于上节育环后引起的阴道流血,月经过多阴道流血,月经过多",1
口服固体药用高密度聚乙烯瓶。,1
"偶见外阴搔痒,不影响继续治疗。",1
0.2g60丸盒,1
"用于湿热下注引起的阴部瘙痒、灼痛、赤白带下、或兼见尿频、尿急、尿痛等症,以及霉菌性、滴虫性、细菌性阴道炎[unused1]本品为胶囊剂,内容物为棕褐色的粉末;",1
"用于阴虚血热,月经先期,经血量多、色紫黑[unused1]非处方药物(甲类),国家医保目录(乙类)",1
用于癥瘕积聚、痛经闭经、赤白带下及慢性盆腔炎孕妇忌用。,1
3、糖尿病患者慎服;,1
"祛瘀消肿,散结止痛。",1
南京同仁堂药业责任公司,1
本品为棕褐色的片;,1
味甜、微麻涩。,1
4.废弃药品包装不应随意丢弃。,1
3[unused1]作用:前列安通片有显著抑制二甲苯所致耳廓炎症的作用。,1
20ml6支盒,1
1忌食生冷食物。,1
10盒一疗程。,1
每瓶装5克。,1
"使用本品后,偶见全身发痒",1
"散瘀消肿,止血止痛,用于刀枪伤,跌打损伤,月经不调,经痛经闭,慢性胃痛及关节疼痛[unused1]孕妇忌服。",1
乳腺囊性增生病及乳腺炎前期,1
2.忌气恼劳碌。,1
带下伴阴痒或有赤带带下清稀者不宜选用。,1
河南润弘本草制药有限公司,1
"健脾养血,补肾安胎,用于脾肾两虚[unused1]未见本品对子代安全性研究资料。",1
"9、如正在服用其它药品,使用本品前请咨询医师或药师。",1
"桂龙药膏:口服,一次10克;",1
5.6g12袋盒,1
肌内注射。,1
"7、按照用法用量服用,服药过程出现不良反应应停药,并向医师咨询。",1
"铝塑,12粒板3板袋1袋盒。",1
"少数患者,服药后出可出现经度恶心,上腹部饱胀不适等胃肠道反应,可改为饭后服。",1
"用于气血两亏,崩漏下血,体虚羸弱,血小板减少及贫血[unused1]尚不明确。",1
3.服本药时不宜同时服用赤石脂或其制剂。,1
抚松县中药有限责任公司,1
"用于身体衰弱,气血两亏,肾气不足,面黄肌瘦,心跳气短,腰酸腿疼,健忘虚喘[unused1]尚不明确。",1
暂定18个月。,1
3.坚持长期对原发或继发性肾小球肾炎、高血压病、糖尿病肾病等合理的治疗。,1
"间隔5~7天,继续第二个疗程,亦可连续用药。",1
收缩子宫、修复子宫创伤。,1
4、新生化颗粒促进剖宫产术后产妇康复。,1
"药用复合膜,6克袋,8袋盒。",1
每袋装10g(相当于原药材10g),1
"一次1丸,一日3次",1
"一次7.5克,一日2次。",1
"本品能减少水负荷大鼠的尿排出量,对抗乙酰胆碱所致大鼠膀胱逼尿肌的收缩。",1
"清热解毒,健脾除湿,通络活血清热解毒,健脾除湿,通络活血。",1
0.64g12片,1
"腱鞘内注射,围注射用水稀释至浓度为5~10后使用,一次1~5毫升。",1
"用于湿热下注所致的阴痒湿热下注所致的阴痒,带下量多,尿频、急、数、痛,小便黄赤等,以及霉菌性阴道炎、滴虫性阴道炎、非特异性阴道炎、瘙痒儿童[unused1]外用。",1
每盒装20粒。,1
4g20袋,1
抑制醋酸致小鼠的疼痛反应;,1
"本品为软胶囊,内容物为棕褐色;",1
"强身补脑,固肾补气,增进食欲。",1
广东三蓝药业股份有限公司,1
味苦浓缩丸;,1
"2.方中含有活血行气之品,有损胎气,故孕妇禁用。",1
"用于妇人宿有癥块,或血瘀经闭,行经腹痛,产后恶露水丸瘕块,或血瘀经闭,行经腹痛,产后恶露[unused1]子宫疾病用药",1
用于血虚脾弱所致月经不调、带下病,1
江西广信药业有限公司,1
通则不痛;,1
"20g,一日3次。",1
"本品主要成份为莪术油(含20多种化学成份)和冰片等,经现代药理学研究具有如下作用:一、莪术油莪术油(含20多种化学成份)和冰片等,经现代药理学研究具有如下作用:一、莪术油的作用:(一)广谱抗病原微生物、抗炎作用:1抗霉菌作用:莪术油对白色念珠菌的生长繁殖有极强的抑制作用;",1
复合膜包装。,1
"症见:月经期小腹胀痛拒按,经血不畅,血色紫黯成块,乳房胀痛,腰部酸痛[unused1]本品为薄膜衣片,除去薄膜衣后显深棕褐色;",1
北京御生堂集团石家庄制药有限公司,1
"用于气血两虚,身体瘦弱,腰膝酸软,月经不调,崩漏带下[unused1]尚不明确。",1
"糖尿病或患有其他疾病者,应在医师指导下服用。",1
11.请将本品放在儿童不能接触的地方;,1
"本品为糖衣片,除去糖衣后显棕色或黑棕色;",1
"用于肾虚,阳痿,早泄,遗精,性欲减退补肾壮阳,填精益髓[unused1]尚不明确。",1
"2、淋证属于肝郁气滞或脾肾两虚,膀胱气化不行者不宜使用;",1
"用于气血两虚,身体瘦弱,腰膝酸软,月经不调,带下[unused1]口服,一次1丸,一日2次。",1
"川芎可扩张血管、抑制血小板凝集、改善微循环,并有双向调节子宫平滑肌运动的作用。",1
7.感冒时不宜服用本药。,1
"用于妇女血亏,消化不良,月经不调赤白带下,小腹冷痛,气血衰弱,久不受孕抑郁气滞,内有湿者",1
孕妇祛瘀生新。,1
"用于肾虚型和气血虚弱型先兆流产和习惯性流产味甜、微苦孕康颗粒[unused1]如与其它药物同时使用可能会发生药物相互作用,详情请咨询药师或医师。",1
1.[unused1]忌食辛辣食物。,1
"轻度缺铁性贫血患者,一次2片,一日2次;",1
用于肾虚精亏所致的阳痿不育、遗精早泄、腰痛、尿后余沥丸剂(浓缩丸),1
"用于湿热下注之阴痒、带下,症见:阴部瘙痒,带下量多阴痒、带下[unused1]外用。",1
"本品为胶囊剂,内容物为深褐色(素丸)或绿、白二色(包衣丸)小丸粒,素丸久贮后表面有白色针状结晶析出;",1
"滋阴清热,安神除烦。",1
1.刺激骨髓祖细胞的增殖,1
3.有高血压感冒发热病人不宜服用。,1
个别过敏体质患者可引起过敏反应。,1
1、对本药过敏或对阿司匹林和其它非甾体类抗炎药过敏者。,1
用于血瘀过敏体质者慎用;,1
"口服,一次1~2丸,一日3次;",1
"上述诸药巧妙配合,形成一个整体,发挥清热解毒,祛湿通淋,散瘀消肿之功效。",1
"用于湿热下注引起的附件炎[unused1]用开水冲服,一次8g,一日2次。",1
广东雷允上药业有限公司(原广东远大药业有限公司),1
0.35g24片盒,1
"生津止渴,清凉解热。",1
"用于月经不调,经期腹痛月经量少,或月经错后,或阴道不规则出血应去医院就诊;",1
"用于产后血瘀腹痛,恶露不尽祛瘀生新[unused1]尚不明确。",1
2、不宜在服药期间同时服用滋补性中药。,1
"聚乙烯瓶软管包装,每盒1支。",1
"理气化瘀,消肿散结。",1
"用于减轻放化疗副作用,提高机体免疫功能,也可用于脾肾虚弱引起的疾病",1
"用于腰酸足软,头晕耳鸣,眼花心悸[unused1]36个月。",1
"3.服药期间宜食清淡,忌食生冷、辛辣、油腻之品,戒烟酒。",1
每10丸重2.3g,1
"痛经、下腹坠胀者取药膏适量涂入脐部,再贴上贴剂;",1
10ml24支盒,1
"儿童用药的安全性尚未确定,应慎重用药。",1
味酸、涩、微苦。,1
有一定抑杀滴虫作用。,1
"用于气血两虚,身体瘦弱,腰膝酸软,月经量少腰膝酸软,月经量少、后错,带下[unused1]孕妇禁用。",1
"用于肾阳不足,精血亏虚,阳萎早泄,梦遗滑精",1
"黄酒或温开水送服,一次1丸,一日2次。",1
"白术能够提高免疫力,抗凝、镇静;",1
"改善弥漫性血管内凝血模型大鼠的凝血机能异常,使DIC模型大鼠血小板及纤维蛋白原含量增加,凝血酶时间及凝血酶原时间缩短,血小板聚集率增加,血浆血栓素B2含量减少;",1
月经期、孕妇禁用。,1
"用于细菌感染引起的炎症,急性传染性肝炎消炎,解毒,收敛.止血[unused1]江西普正制药有限公司",1
个别病人用药后有轻度头晕、恶心及局部灼痛。,1
"用于小便不利,尿频,尿急,尿痛,下肢浮肿等症;",1
"对于妊娠的糖尿病患者而言,与进行其它身体检查一样,患者还应仔细检查血糖的水平。",1
"若出现口干舌燥、便秘口干舌燥感冒孕妇及肾阴虚[unused1]本品为胶囊剂,内容物为深褐色(素丸)小丸粒;",1
味苦、甜、略涩。,1
"4.老人、少女、孕妇或长期服药,超剂量服药者,均应在医师的指导下。",1
"一次4-6片,一日2次。",1
定期复查肾功能;,1
"本品为胶囊剂,内容物为棕褐色的颗粒和粉末;",1
"舒肝解郁,软坚散结,理气活血。",1
成都天银制药有限公司,1
"本品主要用于附件炎和附件炎性包块[unused1]本品采用塑料瓶装,每瓶装150毫升。",1
"用于气滞血瘀的胃痛,胁痛,头痛及痛经[unused1]尚不明确。",1
"安胎,养血[unused1]尚不明确。",1
"补肾,滋补强身。",1
"铝塑复合膜包装,4g袋10袋盒。",1
浙江天一堂药业有限公司,1
"一次4粒,一日3-4次,小儿服用时可将软胶囊剪开滴入饮料或谁中服用",1
20片板2板盒,1
"一次3~6克,一日3次。",1
"补肾健脾,填精养血。",1
"用于肾气不足引起的神倦乏力,腰酸腿软,耳鸣自汗。",1
"用于肝肾不足所致须发早白,头发稀疏、干枯,斑秃脱发制何首乌、墨旱莲、女贞子、枸杞子、桑寄生、黄精(制)、黄芪、熟地黄、灵芝等26味。",1
铝箔PVC泡罩封装。,1
"活血化瘀,消肿散结,凉血止血。",1
0.13克18粒盒,1
"一次4片,一日2次,或遵医嘱。",1
15g9袋,1
"补气养血,消积理脾。",1
2.具有雌激素样作用。,1
"凉血止血,清热除湿,化瘀止痛。",1
用于慢性盆腔炎见有腹部疼痛者,1
孕妇不宜使用。,1
0.51g48片盒,1
"用于经期腹痛及因寒所致的月经失调经期腹痛止痛调经通调气血[unused1]本品为胶囊剂,内容物为浅灰黄色的粉末;",1
1.孕妇慎服。,1
"内包材为药品包装用复合膜BOPP镀铝CPP或BOPETPE,15g10袋包。",1
"铝塑板装,12片3板。",1
"用于肾脾双虚,气滞血瘀,前列腺增生,慢性前列腺炎,面色晃白,神疲乏力,腰膝疲软无力,小腹坠胀,小便不爽,点滴不出或尿频、尿急或尿道涩痛[unused1]如与其他药物同用可能发生相互作用,详情请咨询医师或药师。",1
"用于血虚气滞,月经不调[unused1]李时珍医药集团有限公司",1
"本品为硬胶囊,内容物为黄棕色至棕褐色的粉末;",1
味甜、酸、微苦。,1
本品为淡棕色至棕黄色颗粒;,1
服用前应除去蜡皮、塑料球壳;,1
6克10袋盒。,1
"用于久病肾虚,腰膝酸软,遗精阳痿[unused1]口服。",1
"用于功能性子宫出血,崩中下血,衄血,咳血,吐血等出血症",1
每20粒重1克。,1
"6.儿童,孕妇应在医师指导下服用;",1
四川省宜宾五粮液集团宜宾制药有限责任公司,1
"铝箔装,0.31g18s4板盒。",1
"一次35毫升,一日3次。",1
用于慢性附件炎、盆腔炎、阴道炎、膀胱炎、慢性阑尾炎、尿路感染,1
"5.平素月经正常,突然出现月经过少,或经期错后,或阴道不规则出血月经过少,或经期错后,或阴道不规则出血者应去医院就诊。",1
"适用于经期及人流术后、产后气虚血瘀所致阴道流血,血色紫暗或有血块,小腹疼痛按之不减,腰背酸痛,自汗,心悸气短,舌淡,兼见瘀点,脉沉弱益气养血,活血祛瘀。",1
药用铝塑复合膜袋包装.每盒装6袋。,1
"9.请将本品放在儿童月经量少,或月经错后,或阴道不规则出血应去医院就诊。",1
"软坚散结,化瘀定痛。",1
"味苦薄膜衣片,除去薄膜衣后显示棕色或黑棕色;",1
5.月经过多者不宜服用本药。,1
乳腺增生[unused1]本品为黄棕色至棕褐色颗粒;,1
药用复合膜[unused1]每盒装10袋。,1
"2,感冒发热病人不宜服用。",1
"如外伤皮肤破损或外伤出血,只需内服。",1
1.忌不易消化食物;,1
"5[unused1]眩晕症状较重者,应及时去医院就诊。",1
0.26g36片盒,1
继续第二个疗程.亦可连续用药。,1
"6、若乳房红肿热痛,或乳汁未见增多,应去医院就诊。",1
0.31g60粒盒,1
滴虫、真菌、细菌引起的阴道炎、外阴炎,1
"气微,味微酸、微苦。",1
"3.方中含苦寒通利之品,有碍胎气,孕妇肝郁气滞或脾肾两虚,膀胱气化不行者[unused1]口服。",1
"所以,益母草能益颜美容,抗衰防老。",1
3.皮肤黏膜破溃者慎用。,1
用于细菌、病毒、霉菌、滴虫等引起的阴道炎、阴道溃疡、宫颈炎、宫颈糜烂、阴痒、阴蚀、黄白带下、味臭、小腹痛、腰骶痛孕妇辛辣栓剂。,1
"2,凡脾胃虚弱,食入难化,呕吐泄泻,腹胀便溏,咳嗽痰多者忌服。",1
"临床前药理实验表明,本品对角叉莱胶所致大鼠足跖肿胀、醋酸所致,小鼠腹膜炎性渗出、大鼠异物性子宫炎、大鼠急性细菌性前列腺炎均有一定的抑制作用,对小鼠皮下棉球肉芽肿增长有一定的抑制作用趋势;",1
山西迈迪制药有限公司,1
"用于肝肾不足所致须发早白,头发稀疏、干枯,斑秃脱发[unused1]河北安国药业集团有限公司",1
20g20袋盆,1
霉菌性阴道炎、老年性阴道炎过敏体质者慎用。,1
"4.火郁证者不适用,主要表现为口苦咽干火郁证者不适用,主要表现为口苦咽干、面色红赤、心中烦热、胁胀不眠、大便秘结。",1
"面色晃白,神疲乏力,腰膝疲软无力,小腹坠胀,小便不爽,点滴不出,或尿频、尿急、尿道涩痛[unused1]天津天士力(辽宁)制药有限责任公司",1
浙江大德药业集团有限公司,1
1.个别过敏体质者可引起过敏反应。,1
"用于经闭,月经不调,难产,胎盘不下,产后瘀血腹痛",1
试验结果提示本品可用于治疗湿热淋症、非淋菌性尿道炎湿热淋症、非淋菌性尿道炎及其引起的后遗症患者。,1
山西万辉制药有限公司,1
"清热燥湿,祛风止痒。",1
"用于湿热下注,白带过多过敏体质者辛辣孕妇[unused1]本品为薄膜衣片,除去包衣后显棕褐色,气微香,味微苦。",1
"1.暴发火眼者忌用,其表现为眼白充血发红,怕光、流泪、眼屎多。",1
"一次10克,一日2次;",1
"本品为棕褐色液体,味甜、微辛。",1
贵州汉方药业有限公司,1
"月经量过多者,经期慎服。",1
12.[unused1]请将此药品放在儿童不能接触的地方。,1
"用于月经不调,经期腹痛,月经过多,久不受孕活血调经。",1
"滋阴清热,解毒消肿",1
"6、服药二周症状无改善,应去医院就诊;",1
"复合袋,9克袋8袋盒。",1
1.忌生冷及油腻难消化的食物。,1
5g18袋盒。,1
"(四)抗癌作用:直接抑制和破坏癌细胞,但对正常组织无影响。",1
每丸重9g。,1
"一次0.2~0.4克(一次2~4片),一日0.6~1.2克(一日3次)。",1
昧甜、微苦昧甜、微苦。,1
"壮腰健肾,养血滋阴。",1
"化瘀止血胶囊,内容物为淡黄色至棕黄色的颗粒和粉末;",1
"药理学试验结果表明:本品具有提高机体非特异性免疫和细胞免疫功能,活血化瘀,改善子宫微循环障碍,抗肉芽组织增生,止血等作用。",1
"气味香,味甘气味香,味甘,味苦。",1
"用于肾寒肾虚,腰腿疼痛,小腹胀满,头昏眼花,耳鸣。",1
"用于月经量少、后错,血虚萎黄,风湿痹痛,肢体麻木[unused1]成都永康制药有限公司",1
用于湿热下注带下病、霉菌性、滴虫性、非特异性阴道炎及外阴炎证,1
"产后子宫复旧调理月经,子宫收缩药。",1
"用于血虚萎黄,眩晕心悸,心烦不眠,肺燥咳嗽咳嗽痰多者油腻眩晕心悸,心烦不眠,肺燥咳嗽血虚萎黄,眩晕心悸,心烦不眠,肺燥咳嗽",1
每袋装18g,1
"补益肝肾,滋阴止血。",1
"3.本品使用前应充分摇匀,并加温开水稀释10倍后使用。",1
月经量过多者;,1
"用于气血两亏,面黄肌瘦,梦遗滑精,早泄,阳痿不举,腰腿酸痛[unused1]辽宁东方人药业有限公司",1
肾阴虚者、糖尿病患者禁服。,1
益母革;,1
江苏黄河药业股份有限公司[unused1]孕妇忌服。,1
"4[unused1]药理学实验表明,该药品对丙酸睾丸酮引起的前列腺增生有防治作用,对动物实验性炎症有抗炎作用。",1
"本品为薄膜衣片,除去薄膜衣后显淡棕色至棕褐色;",1
"一次1-2粒,一日3次;",1
"5.平素月经周期正常,突然月经错后,应在排除早早孕后才可服药。",1
每片每重0.31g,1
"用于行经腹痛,胃痛,胁痛,头痛[unused1]口服。",1
5、促进生精细胞增生。,1
用于慢性乙型病毒性肝炎便溏者慎用。,1
药圣堂(湖南)制药有限公司,1
"用于湿热下注所致的带下病,症见赤白带下,量多臭味,宫颈糜烂带下病,症见赤白带下,量多臭味,宫颈糜烂",1
湖南方盛制药股份有限公司,1
"大连美罗中药厂有限公司[unused1]补肾壮阳,强精增髓。",1
"2、对主要生育年龄段产妇的疗效优于对照组,P<0.05。",1
"7.方中含有赤芍,不宜与含藜芦赤芍,不宜与含藜芦的药物同用。",1
"5、服药后痛经不减轻,或重度痛经者,应到医院诊治。",1
将吸管插进瓶后直接口服。,1
"5.[unused1]平素月经量正常,突然出现经量少,须去医院就诊。",1
"3、方中含有甘草,不宜与京大戟、芫花、甘遂同用。",1
0.5g10粒盒,1
"清热利湿,和血通络湿热下注,白带过多,盆腔炎见以上症候者经止带",1
"用于脾胃虚弱所致的小儿疳积,食欲不振,睡眠不安,多汗及营养不良性贫血[unused1]吉林长白山药业集团股份有限公司",1
"自月经前第10~15天开始,连服10~15天为一疗程,经期可不停药。",1
"活血化瘀,软坚散结,清热解毒,消炎镇痛。",1
每8丸相当于原生药3g,1
"行瘀散结,化气利水。",1
0.512s2板(同济堂),1
非处方药物(甲类)[unused1]补肾益精。,1
慢性盆腔炎、附件炎或附件炎[unused1]孕妇忌服。,1
"1[unused1]镇痛镇静作用:小鼠热板法、温水浴甩尾法、大鼠醋酸扭体法和缩宫素致小鼠扭体法试验,显示本品有一定的镇痛作用,小鼠自主活动和小鼠戊巴比妥钠睡眠时间影响试验、小鼠尾悬吊法实验,显示本品有一定的镇静作用。",1
广东新峰药业股份有限公司,1
每瓶装10毫升;,1
0.3g18s8板盒。,1
每盒54片。,1
沈阳红药集团股份有限公司,1
"5.合并心血管、肝、肾和造血系统等严重原发性疾病,以及精神病辛辣、生冷、油腻食物。",1
5克9袋盒,1
山西黄河中药有限公司,1
对动物模型具有一定的抗炎、止痛、止痒作用。,1
"补肾,益气益血,安神明目,乌发养颜,强身健体人参、鹿茸、珍珠、枸杞子、菟丝子枸杞子、菟丝子、女贞子、褚实子、沙苑子、肉苁蓉、五味子、苍术(米泔水制)、小麦胚芽粉[unused1]非处方药物(甲类)",1
"用于脾肾虚损,腰膝酸痛,阳痿遗精,耳鸣目眩,精血亏耗,肌体瘦弱,食欲减退,牙根酸痛食欲减退肌体瘦弱精血亏耗腰膝酸痛,阳痿遗精,耳鸣目眩[unused1]如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师",1
3.59g4粒盒,1
免疫调节剂。,1
"4.限制蛋白饮食,摄入含高热量、维生素及微量元素的食物。",1
擦药处禁贴膏药。,1
7.请将本品放在儿童过敏体质者慎用。,1
宫颈糜烂糖尿病[unused1]口服。,1
云南特安呐制药股份有限公司,1
"补肾益肝,健肾生发[unused1]尚不明确。",1
"用于尿路感染,见小便频急、尿道刺痛、尿液混浊、口干苦等,以及急性下尿路泌尿系感染",1
"温开水冲服,一次一袋,一日2次;",1
0.15g81丸盒,1
"口服,一次6~10丸,一日2~3次。",1
抑制二磷酸腺苷诱导的家兔、大鼠血小板聚集;,1
"每次一袋,每日2-3次。",1
5.患有高血压、肾脏病或正在接受其他治疗的患者应在医师指导下服用。,1
"用于湿热下注,赤白带下湿热下注带下量多[unused1]色黄有味[unused1]清热[unused1]除湿[unused1]止带",1
用于肾虚阳衰引起的阳痿、早泄。,1
"用于子宫肌瘤(肌壁间、浆膜下)气滞血瘀证,症见经期延长,经量过多,经色紫暗有块,小腹或乳房胀痛[unused1]口服。",1
"用于肝郁血虚所致的月经不调、经期前后不定、行经腹痛[unused1]本品为薄膜衣片,除去薄膜衣后显示棕色或黑棕色;",1
"小儿二岁至五岁一次110粒,五岁以上一次15粒。",1
5g18袋,1
"口服,一次3-4粒,一日3次,一个月经周期为一疗程,连续服用3个疗程。",1
"1.栓剂塞入肛门后,如有便意感,腹痛、腹泻等不适症状,可改进使用方法,如将栓剂外涂植物油或将栓剂置入更深些,待直肠适应后,自觉症状可减轻或消失。",1
"用于肾亏阳弱,记忆减退,夜梦精溢,腰酸腿软,气虚咳嗽,五更溏泻,食欲不振腰酸腿软",1
"气浓,味甘、微苦。",1
2、阴虚火旺者禁用。,1
"1、抗菌作用:本品0.31药物浓度对金黄色葡萄球菌有抑制作用,2.5药物浓度对乙型溶血性链球菌有抑制作用,5药物浓度对大肠杆菌有抑制作用。",1
2.糖尿病患者慎服。,1
"2.用药期间宜勤洗涤,保持外阴清洁,勤换内裤,以防止二次感染。",1
3.[unused1]有高血压、心脏病、肾病、糖尿病或正在接受其他治疗的患者均应在医师指导下服用。,1
每片重0.25g(糖衣、薄膜衣),1
1.服药期间忌食酸、冷和辛辣酸、冷和辛辣食品。,1
1.使用时勿将喷雾瓶倒置;,1
江西博士达药业有限责任公司,1
"3.[unused1]气血两虚引起的月经量少,色淡质稀,伴有头晕心悸,疲乏无力等不宜选用本药。",1
L克,1
可对抗去甲肾上腺素所致家兔膀胱三角肌的收缩;,1
"用于产后恶露不行,少腹疼痛,也可试用于上节育环后引起的阴道流血,月经过多造血和抗贫血作用:新生化颗粒能促进血红蛋白和红细胞的生成。",1
"外阴炎及其他皮肤病直接喷于患处,一日2-4次。",1
"气香,味辛、微苦味辛、微苦。",1
"铝塑包装,每盒装36片。",1
"用于滴虫性阴道炎,霉菌性阴道炎,非特异性阴道炎,宫颈糜烂见白带异常者",1
"用于癌症放、化疗引起的白细胞减少属脾肾阳虚,气血不足证候者,证见神疲乏力,少气懒言,畏寒肢冷,纳差便溏,腰膝酸软阴虚火旺及有出血倾向者禁用。",1
"抑制蛋清引起的大鼠足肿胀,减少冰醋酸所致小鼠扭体次数,降低体内感染大肠杆菌小鼠的死亡率。",1
2.心动过缓者慎用。,1
"复合膜袋装,每盒装10袋。",1
孕妇、儿童禁用。,1
"用于月经量少,产后腹痛[unused1]孕妇禁用。",1
50ml支。,1
具有抗炎[unused1]尚不明确。,1
广东九连山药业有限公司,1
0.45gx24粒盒,1
每袋装6g(每100丸重4g),1
"4.本品不宜长期服用,服药2周症状无缓解,应去医院就诊。",1
"用于月经不调,行经腹痛,贫血虚弱,产后体虚,萎黄肌瘦,产后血虚补气血,调经。",1
"补肾,平肝,清热。",1
"气微香,味微甜而后苦。",1
"用于血虚气滞、下焦虚寒所致的月经不调、痛经,症见行经后错、经量少、有血块、小腹疼痛、经行小腹冷痛喜热、腰膝痠痛",1
有樟脑及冰片的香气。,1
"清热解毒,燥湿止带。",1
"能促进子宫复原,肌纤维变细,血管扭曲减少,粘膜腺体较完整,具有提高人体免疫机能、改善血象、清除瘀血浊液和促进卵巢功能恢复的作用。",1
"一次1.5~3g,一日1~2次。",1
2.忌食生冷食物、不宜洗凉水澡。,1
增强去势小鼠学习和记忆能力;,1
非处方药物(甲类)[unused1]补气养血。,1
3、促进血小板粘附与聚集:体内给药和体外试验均有明显促血小板聚集、使聚集强度增大、聚集平均速度加快、解聚减慢作用;,1
"8.服用一个月经周期症状无改善者,应向医师咨询。",1
新生儿、婴幼儿禁用。,1
"2.白带量多伴有其他疾病者,应在医师指导下服药。",1
清热燥湿、杀虫止痒。,1
"聚乙烯瓶装,每瓶装60片,每盒装1瓶。",1
每瓶装200g,1
"用于湿热蘊结所致癃闭,小便量少,热赤不爽,前列腺肥大[unused1]云南中丹红制药有限责任公司",1
"皮肤湿疹及各类阴道炎抗炎、消肿、止痒之功能,并可增强体液免疫,对人体正常皮肤粘膜与破损皮肤粘膜无刺激、无致敏及毒副反应。",1
4、外阴白色病变、糖尿病所致的瘙痒不宜服用。,1
"一次2~3粒,一日2~3次;",1
"铝塑板,复合渡铝袋,纸盒。",1
"用于气滞血瘀所致乳腺小叶增生,子宫肌瘤,卵巢囊肿",1
"2、偶见胃部不适,头晕,咳嗽,腰痛,大便干结或大便次数增多,皮肤瘙痒,症状较轻。",1
"用于头昏耳鸣,腰膝酸软,遗精盗汗滋阴补肾。",1
"铝塑包装,12粒板3板盒",1
"用于湿热下注,白带过多湿热下注所致白带异常,盆腔炎",1
疏肝解郁孕妇慎用。,1
用于慢性前列腺炎以及由前列腺炎引起的尿频、尿急、尿道涩痛、淋浊、性欲减退、阳萎早泄[unused1]0.3g60粒盒,1
"8、若服药过程中出现不良反应,或乳儿有不良反应,均应停药并向医师咨询。",1
用于湿热瘀阻所致妇女带下病,1
也可用于阳虚气虚所致的惊悸、怔忡、喘咳、胃疼、泄泻、痹症新生儿、婴幼儿禁用。,1
"用于肾虚阳萎,滑精早泄,性功能减退补肾壮阳[unused1]0.3g48粒盒",1
